video_id,brief_bert
11011918617,"[-0.47548189759254456, -0.8465918898582458, 1.2587759494781494, -0.4732297956943512, 1.3609871864318848, 0.5954159498214722, 0.23009701073169708, 1.4994263648986816, -0.273772269487381, 0.005648850928992033, -1.133027195930481, -0.2891903221607208, 0.05286146327853203, -0.027260461822152138, -3.0066072940826416, 2.0148768424987793, -0.18713325262069702, 0.3305811583995819, -0.5481212139129639, 0.33235159516334534, 2.5379221439361572, -3.109278678894043, -0.151984304189682, -0.9512317776679993, 1.5122736692428589, 0.6661633849143982, 1.1182328462600708, 0.07486651837825775, -0.8706573247909546, 0.27909430861473083, 0.05408051982522011, -0.35031118988990784, 0.807198703289032, -0.09581463038921356, -2.7248740196228027, 2.177375555038452, -0.33078765869140625, 1.2223701477050781, -0.4834746718406677, -0.2098362147808075, -0.18713589012622833, -0.30878445506095886, 0.34946832060813904, -0.21919946372509003, 0.2532503604888916, 1.770066499710083, -0.3844059407711029, -0.9407799243927002, -0.05184968188405037, -1.1199538707733154, 0.7945412397384644, -0.2050117701292038, -0.11912541836500168, 0.1662130504846573, -0.7057510018348694, 0.9954082369804382, 0.4685182571411133, 1.2021838426589966, 0.1036006361246109, 0.9447469711303711, 0.2816717326641083, -0.38133397698402405, 1.4277514219284058, -1.0647722482681274, -1.1702357530593872, 0.637080729007721, -0.21669317781925201, 0.34445229172706604, -0.3730352818965912, 0.49270954728126526, 0.6998615860939026, -0.5720531940460205, -0.49794718623161316, -0.6545374989509583, 2.1560981273651123, -1.1170101165771484, -0.41136863827705383, -0.7987198233604431, 0.6057539582252502, 1.912201166152954, -0.24029046297073364, -0.040408432483673096, 0.9241856336593628, 0.6424797773361206, -0.47360843420028687, -2.6802923679351807, -0.0774138867855072, -1.3690415620803833, 0.46017488837242126, 1.4842524528503418, -0.4323311150074005, 0.06425677239894867, -1.193294644355774, -0.11713136732578278, 0.5837119817733765, -0.31050100922584534, 1.2037304639816284, -0.05310119688510895, 0.7746388912200928, 0.4956953227519989, 1.6454344987869263, 0.11811614781618118, -0.757580578327179, 0.18351876735687256, 0.7238361239433289, 0.027406107634305954, 1.1394351720809937, -0.7478494644165039, 1.108627438545227, -1.4797136783599854, 0.7949102520942688, 0.028785791248083115, -0.6366812586784363, 0.29156017303466797, -1.2923089265823364, -1.1313629150390625, -1.655497431755066, -0.790195643901825, 0.4367603659629822, 0.5255253314971924, -0.17468814551830292, 2.0221025943756104, 1.4043883085250854, 1.510227918624878, 0.5705271363258362, -0.24301598966121674, -2.2340056896209717, 1.5379598140716553, -1.0134737491607666, -1.3848044872283936, -0.4833882451057434, 1.7144815921783447, -0.06839986145496368, 0.09115941822528839, -0.7185894846916199, 0.14367657899856567, 1.5365750789642334, 0.4840865135192871, -1.9048863649368286, 0.2605280578136444, -1.3643163442611694, -0.4896998405456543, 0.07816644757986069, -0.27306798100471497, 0.793552577495575, 0.35612231492996216, -0.04775552079081535, 1.137536644935608, 0.3639436662197113, 0.5026254057884216, 0.5056305527687073, -1.0365686416625977, 1.0394957065582275, 0.7434111833572388, 0.4725838899612427, 0.6225898265838623, -0.8803885579109192, 1.6218897104263306, 0.8456109166145325, -0.8168221712112427, -1.2557929754257202, -0.9247481226921082, 1.5565201044082642, 0.5231813788414001, 0.06219087168574333, 0.19368204474449158, 0.9648524522781372, -0.9436544179916382, 1.4356093406677246, -0.4718547761440277, -0.1706455498933792, 0.5232818126678467, 1.850858211517334, 0.7121466398239136, -0.1767561286687851, -0.6907767653465271, -0.4516270160675049, -0.5430761575698853, 0.06537427753210068, -0.7164945006370544, 0.4369591176509857, 0.7132071852684021, -1.8862401247024536, -1.1741868257522583, -0.014826553873717785, 0.8581135869026184, -1.0722066164016724, -0.42573082447052, -0.2288193702697754, 0.6827255487442017, 0.27238520979881287, 1.0323877334594727, -1.0106302499771118, 0.29357290267944336, 0.8273259997367859, 0.9580071568489075, -1.3856861591339111, 0.7304437160491943, -0.8189876079559326, 1.1776678562164307, -0.7116116285324097, -0.856865644454956, -0.5174280405044556, -0.2685619592666626, -0.4619815945625305, 0.6921957731246948, 0.030862342566251755, -0.6384348273277283, 0.47713273763656616, 0.7918305397033691, -0.1398172378540039, 0.0942191630601883, -1.2021352052688599, -0.5985636711120605, 0.42616987228393555, 0.32450994849205017, 0.11728683114051819, 0.7858284115791321, -0.634978711605072, 2.3354647159576416, -0.4858133792877197, 1.4753049612045288, 0.3325828015804291, 1.8370157480239868, 0.866208553314209, 1.8465964794158936, 0.6518159508705139, -0.7800030708312988, -0.04018200933933258, -0.8463426828384399, -1.0672283172607422, 1.0122325420379639, -0.9967237114906311, -0.8759971261024475, -1.5646660327911377, -0.28440824151039124, -0.4376761019229889, -0.25235074758529663, 0.5163496732711792, 0.6207013726234436, 1.1232327222824097, -0.68232262134552, -0.609734833240509, 1.068159580230713, 2.028972864151001, 1.5263010263442993, -0.46380171179771423, -0.9547367095947266, -0.5233666896820068, -0.060313403606414795, 0.3538401424884796, -1.8362077474594116, -0.23887309432029724, 0.7148698568344116, -0.48403307795524597, 0.17426887154579163, -1.1738890409469604, -0.40013208985328674, -2.0856435298919678, 1.038710594177246, 1.6450284719467163, -0.4268034100532532, 0.16117137670516968, -0.7506270408630371, 1.5646111965179443, -0.38131842017173767, -0.654953122138977, -0.7445667386054993, 0.7289784550666809, -0.865119457244873, -0.007815823890268803, -0.7727900147438049, 0.06747220456600189, 0.5282334089279175, 1.0337809324264526, -0.2745075821876526, 1.0634844303131104, -1.0725157260894775, -0.8830658197402954, 0.5552933216094971, 0.2785126566886902, 0.6483401656150818, 0.5030038356781006, 1.6240382194519043, -1.2214500904083252, 1.361793875694275, 0.8130882978439331, 0.9058430194854736, 0.7571750283241272, -0.030751589685678482, -0.8609713912010193, -0.06259757280349731, 0.9332729578018188, -1.574676513671875, 1.1157933473587036, -0.083057701587677, -0.6868727803230286, 1.1249598264694214, -0.7223755717277527, -0.5169345736503601, -0.11996006220579147, 0.5199602246284485, -0.2543240189552307, -1.518190860748291, -0.46739661693573, -0.7583158612251282, -0.8340162634849548, -0.29869821667671204, 0.9249022603034973, -0.8669558167457581, 0.07902076840400696, -0.6185516119003296, 1.4408005475997925, 0.38607653975486755, -1.7124965190887451, 0.7285206317901611, -1.612498164176941, 1.0918444395065308, 2.2630646228790283, 0.7280299067497253, 1.7473236322402954, 1.981041431427002, 1.7596436738967896, 0.8592516779899597, 1.1666228771209717, 1.5690127611160278, -0.7199059128761292, -0.4291081726551056, -2.1429452896118164, -2.342759609222412, 0.275837779045105, 0.041571494191884995, 1.0773154497146606, -2.119546413421631, 0.3796898424625397, -0.0857161432504654, 0.6354293823242188, -0.6974166631698608, -0.23153677582740784, 0.4476756751537323, 0.6769694089889526, -0.8603606224060059, -0.32247814536094666, -1.8121392726898193, -0.07412615418434143, -0.1708412915468216, 0.038288068026304245, -0.12012159079313278, 0.3499835133552551, 0.007923896424472332, -0.24147751927375793, 0.9885791540145874, 0.10496407747268677, 2.3821725845336914, 0.9459808468818665, -0.3524346947669983, 1.7357431650161743, -0.3307945728302002, -1.2822380065917969, 1.0470527410507202, 0.012816764414310455, -1.468523383140564, -1.470390796661377, -1.4363586902618408, 0.6032827496528625, -0.9003844857215881, -0.36974063515663147, 1.0361393690109253, 1.1409623622894287, -0.37836983799934387, -1.3213787078857422, 0.4172482490539551, 1.623559832572937, 1.5430907011032104, 0.10284404456615448, 0.6145722270011902, 1.1466337442398071, -0.946724534034729, 1.0862648487091064, -1.0950103998184204, 0.7130374312400818, -0.3263218402862549, -0.3583325743675232, 1.8937017917633057, -1.8509058952331543, 2.391662836074829, 0.581398606300354, -0.6480231285095215, -1.191180944442749, 0.5003061294555664, -1.1157464981079102, 0.923141598701477, 0.24596311151981354, -1.072804570198059, -1.2360857725143433, -0.9605088829994202, -0.4456508755683899, -0.6220014691352844, -0.9884319305419922, 0.5658653974533081, -0.31073570251464844, -0.11225110292434692, -0.15166336297988892, -1.4647780656814575, -0.3581583797931671, 0.7296990752220154, -1.2473913431167603, -0.6956088542938232, 0.71467125415802, 0.12971989810466766, -0.9458603262901306, -0.975341260433197, -0.24569542706012726, -0.13317783176898956, -0.7294909954071045, 1.257528305053711, 0.32540640234947205, 0.2848552167415619, 0.41097724437713623, 1.5259982347488403, 0.42797449231147766, -0.4931969940662384, -2.020944595336914, -2.031093120574951, -0.8659958243370056, -0.11010848730802536, -1.3673386573791504, 0.022648461163043976, 1.057094931602478, -0.10873325169086456, 1.0540895462036133, -0.430552214384079, 0.9032992720603943, -0.13640816509723663, -1.4233742952346802, 0.08086401224136353, -0.1969713717699051, -0.37728825211524963, -0.13592855632305145, -1.8348380327224731, -2.2641947269439697, -2.177945613861084, -0.7155361771583557, -0.351625919342041, -2.067291736602783, 0.8605439066886902, -0.17968717217445374, 0.3620213568210602, 1.348963737487793, 0.03092527762055397, 3.085164785385132, -1.4858026504516602, 0.7063339352607727, 0.02955706976354122, -0.9260682463645935, 0.029393378645181656, -0.8640201091766357, 0.7751556038856506, 0.9019384384155273, 0.9987143874168396, -1.359026551246643, -0.16417542099952698, -0.8053403496742249, -1.3866486549377441, 0.6465641260147095, 2.121952533721924, 1.2580313682556152, 0.9189994931221008, -0.39301061630249023, -1.9615546464920044, -2.5886332988739014, 0.48133260011672974, 1.5284168720245361, 0.8328327536582947, 0.27992621064186096, -0.22149984538555145, 0.43707510828971863, -0.6131101250648499, 1.1251282691955566, 0.5643355846405029, -1.3542366027832031, 0.06347517669200897, -0.34061720967292786, 0.09367012977600098, -0.22901616990566254, -0.4387461543083191, -1.190991759300232, -1.3718745708465576, -0.9165789484977722, 0.7749144434928894, 0.0051122987642884254, 1.735468864440918, -0.42086082696914673, 1.1463429927825928, 0.578296422958374, -1.9378976821899414, 0.4435282051563263, -0.7262754440307617, 0.7481259107589722, -0.5315541625022888, -1.3359835147857666, -0.7039706707000732, -0.3697551488876343, 1.5552036762237549, 0.15666307508945465, 2.3323616981506348, -1.4219342470169067, -0.7833487391471863, -1.3807523250579834, 1.2503905296325684, 0.32666435837745667, 0.451663613319397, -0.756540060043335, 1.1076992750167847, 1.2024296522140503, 0.4261573255062103, 0.11821045726537704, 1.6011191606521606, -0.576042890548706, 0.7492514252662659, 0.9652899503707886, -1.5887794494628906, -0.8505128026008606, 1.281964659690857, 2.088757276535034, 0.23205190896987915, 0.5707780122756958, 0.40529388189315796, -0.3281225264072418, 0.45487332344055176, -0.2131890505552292, 0.3781753480434418, -0.11821339279413223, 0.49228349328041077, -0.3030606508255005, 0.326536625623703, -0.47035858035087585, -0.274548202753067, -0.12977366149425507, -0.7116681337356567, -1.7632609605789185, 1.0583173036575317, -0.6606826186180115, 0.5326650142669678, 0.48843809962272644, 0.37408244609832764, 0.7897841334342957, 0.41837361454963684, 2.6849093437194824, -0.8889550566673279, -0.45686718821525574, 0.1668887734413147, -0.28731971979141235, 0.6493349671363831, 0.23821008205413818, -0.10345838963985443, 1.5008773803710938, -0.18326976895332336, 1.1295727491378784, 1.4366660118103027, 0.3887156546115875, 0.052490800619125366, -0.3080180883407593, 1.6491845846176147, -1.913160800933838, 1.2391771078109741, -0.5687907934188843, 0.6166121363639832, 0.4044434726238251, 0.8142337203025818, 0.2702040672302246, -0.03999514505267143, 2.032808780670166, -1.14836847782135, -0.18858368694782257, -1.0590789318084717, -0.8005560040473938, 1.073742389678955, 0.0791340246796608, 0.46415942907333374, -0.00622526602819562, -0.4503960907459259, -1.5349524021148682, 2.413942813873291, 0.5783717036247253, 0.2610461711883545, -0.9681821465492249, -1.1874526739120483, -0.47467654943466187, -0.1435774266719818, 0.440672367811203, 0.6584951877593994, 1.0669023990631104, 1.3001788854599, 1.7231276035308838, 0.6769112944602966, -0.05872540920972824, 0.2820906639099121, 1.3238826990127563, -1.0853224992752075, 0.8464566469192505, -1.6524473428726196, -0.9265989661216736, 1.1415311098098755, 0.20221303403377533, -0.4230419993400574, -1.633073329925537, -1.040712594985962, 1.4595181941986084, -0.06365995109081268, -0.575795590877533, -2.309440851211548, -0.5193675756454468, 0.3009718060493469, -0.19965685904026031, -2.2191381454467773, -0.36657342314720154, 0.2365478128194809, -0.6724162697792053, 1.574866533279419, 0.052291855216026306, -2.090754508972168, 1.5919878482818604, 1.3142368793487549, -1.348499059677124, 0.5427049994468689, -2.0328972339630127, 0.1940181702375412, -2.1606979370117188, -0.6130862236022949, 0.31051376461982727, -0.4121222198009491, -1.383219599723816, -0.5181238055229187, -0.6106420755386353, -1.4807249307632446, -1.4592422246932983, 0.1368480622768402, -0.09013241529464722, -1.1099895238876343, 1.5755715370178223, -0.0465039424598217, 0.42617589235305786, -1.2459954023361206, 0.954047441482544, -0.8541526794433594, 0.7503501772880554, 0.15566612780094147, -1.1182665824890137, 0.8026381731033325, -1.1810674667358398, 0.48336324095726013, -1.5219192504882812, 0.9510355591773987, -0.030084684491157532, 1.1327348947525024, -0.7357379794120789, 0.6936449408531189, -0.35643869638442993, 0.07891356199979782, -1.9457309246063232, -0.13374972343444824, -0.399289608001709, 0.9075871706008911, -1.2750461101531982, -1.22394859790802, 1.161597728729248, 0.2360718846321106, -0.194420725107193, -0.12769803404808044, 0.21675878763198853, -1.234714150428772, -0.3195440173149109, -1.1433775424957275, -0.6769555807113647, -0.9245314002037048, -0.8686249256134033, 1.446542501449585, 0.11861074715852737, 1.1753062009811401, -2.3082592487335205, -0.4733019471168518, -1.6038581132888794, 0.8181215524673462, 0.5425621271133423, -0.3625027537345886, -1.221950888633728, -0.051285091787576675, -0.48109665513038635, -1.315476655960083, -1.5471655130386353, -1.1414865255355835, -0.48044052720069885, -0.05968296155333519, 1.0150269269943237, 0.3012475073337555, 0.2563842236995697, -1.0433316230773926, -0.8168945908546448, 1.0509504079818726, -0.20206931233406067, 0.26395943760871887, -1.2093242406845093, 0.7087120413780212, 0.6244003176689148, -0.517524003982544, -0.2956598401069641, -0.925167441368103, -0.1865563690662384, -0.9594513773918152, 0.23238874971866608, 1.187246561050415, 1.0572574138641357, 0.8086512684822083, 0.42174556851387024, -0.5518546104431152, -0.07100435346364975, -0.9563866853713989, -0.7628068923950195, -1.3191765546798706, 0.7344962954521179, -0.16156379878520966, 0.7563537955284119, -0.048036810010671616, 0.6538960337638855, 0.7021324634552002, -0.8002434372901917, 0.990349292755127, -0.6651003956794739, -1.906201958656311, 0.1402929425239563, -1.7480156421661377, -0.2500392496585846, -0.3557124435901642, 1.0600224733352661, 0.39428991079330444, 1.0334709882736206, 0.12370430678129196, -1.0199124813079834, -0.0590272955596447, -1.0362133979797363, -0.43972599506378174, 0.0039124940522015095, 0.8385780453681946, 1.2064480781555176, 0.8595237135887146, -0.6126405596733093, 0.051530562341213226, -0.904731810092926, 1.3593367338180542, -0.05222521722316742, -1.1728594303131104, -0.9887157678604126, -0.04618769511580467, 1.259351134300232, -0.11857753247022629, 1.1366965770721436, -0.49222779273986816, 1.1709507703781128, -0.9398552775382996, 0.4230392575263977, 1.1693487167358398, -0.2688256502151489, 2.232708692550659, 0.11501629650592804, 0.3832263648509979, 1.530725121498108, 2.0849623680114746]"
